Id,Genre,Formatted Genre
tt2260060,"['Documentary', 'Biography']",documentary
tt1666305,"['Documentary', 'Biography']",documentary
tt2304997,['Documentary'],documentary
tt1318512,"['Horror', 'Mystery', 'Thriller']","horror, mystery, thriller"
tt1545106,"['Comedy', 'Horror', 'Romance']","comedy, horror, romance"
tt1603257,"['Horror', 'Thriller']","horror, thriller"
tt1945062,['Drama'],drama
tt1159922,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt2241069,"['Horror', 'Thriller']","horror, thriller"
tt1867093,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt1754633,"['Comedy', 'Fantasy', 'Musical']",music
tt1853643,"['Comedy', 'Drama']","comedy, drama"
tt2382420,['Documentary'],documentary
tt2197905,['Sci-Fi'],scifi
tt2125439,['Documentary'],documentary
tt2120779,"['Documentary', 'Biography', 'Music']",documentary
tt1493157,['Comedy'],comedy
tt1810697,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt1682940,"['Horror', 'Thriller']","horror, thriller"
tt1951264,"['Adventure', 'Sci-Fi', 'Thriller']","adventure, scifi, thriller"
tt1300854,"['Action', 'Adventure', 'Sci-Fi']","action, adventure, scifi"
tt2294629,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt1690953,"['Animation', 'Comedy', 'Family']","animation, comedy, family"
tt0770828,"['Action', 'Adventure', 'Fantasy']","action, adventure, fantasy"
tt1454468,"['Sci-Fi', 'Thriller']","scifi, thriller"
tt1453405,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt1170358,"['Adventure', 'Fantasy']","adventure, fantasy"
tt3313776,"['Short', 'Drama', 'Fantasy']","drama, fantasy"
tt1623205,"['Adventure', 'Family', 'Fantasy']","adventure, family, fantasy"
tt1408101,"['Action', 'Adventure', 'Sci-Fi']","action, adventure, scifi"
tt1981115,"['Action', 'Adventure', 'Fantasy']","action, adventure, fantasy"
tt0816711,"['Action', 'Adventure', 'Horror']","action, adventure, horror"
tt0481499,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt2404463,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt1723121,"['Adventure', 'Comedy', 'Crime']","adventure, comedy, crime"
tt1800241,"['Crime', 'Drama']","crime, drama"
tt1457767,['Horror'],horror
tt2024432,"['Comedy', 'Crime']","comedy, crime"
tt2191701,['Comedy'],comedy
tt1430132,"['Action', 'Adventure', 'Sci-Fi']","action, adventure, scifi"
tt1229340,['Comedy'],comedy
tt1091191,"['Action', 'Biography', 'Drama']",documentary
tt1583421,"['Action', 'Adventure', 'Sci-Fi']","action, adventure, scifi"
tt1985966,"['Animation', 'Comedy', 'Family']","animation, comedy, family"
tt1670345,"['Crime', 'Mystery', 'Thriller']","crime, mystery, thriller"
tt0993846,"['Biography', 'Comedy', 'Crime']",documentary
tt1327773,"['Biography', 'Drama']",documentary
tt1951261,"['Comedy', 'Crime']","comedy, crime"
tt0848537,"['Animation', 'Adventure', 'Family']","animation, adventure, family"
tt1535109,"['Biography', 'Drama', 'Thriller']",documentary
tt1663662,"['Action', 'Adventure', 'Sci-Fi']","action, adventure, scifi"
tt1245492,"['Comedy', 'Fantasy']","comedy, fantasy"
tt2302755,"['Action', 'Thriller']","action, thriller"
tt0453562,"['Biography', 'Drama', 'Sport']",documentary
tt1535108,"['Action', 'Drama', 'Sci-Fi']","action, drama, scifi"
tt1691917,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt1210819,"['Action', 'Adventure', 'Western']","action, adventure, western"
tt1483013,"['Action', 'Adventure', 'Mystery']","action, adventure, mystery"
tt2226417,"['Fantasy', 'Horror', 'Thriller']","fantasy, horror, thriller"
tt2140373,"['Biography', 'Comedy', 'Drama']",documentary
tt1860353,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt1272878,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt2334879,"['Action', 'Drama', 'Thriller']","action, drama, thriller"
tt2023587,"['Fantasy', 'Horror']","fantasy, horror"
tt1702439,"['Drama', 'Romance', 'Thriller']","drama, romance, thriller"
tt2017020,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt2083355,"['Comedy', 'Drama']","comedy, drama"
tt1854564,"['Adventure', 'Family', 'Fantasy']","adventure, family, fantasy"
tt1606378,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt1588173,"['Comedy', 'Horror', 'Romance']","comedy, horror, romance"
tt1351685,"['Adventure', 'Fantasy']","adventure, fantasy"
tt2184339,"['Horror', 'Thriller']","horror, thriller"
tt1204975,"['Comedy', 'Romance']","comedy, romance"
tt1731141,"['Action', 'Sci-Fi']","action, scifi"
tt1392214,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt1815862,"['Action', 'Adventure', 'Sci-Fi']","action, adventure, scifi"
tt0359950,"['Adventure', 'Comedy', 'Drama']","adventure, comedy, drama"
tt0765446,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt2024544,"['Biography', 'Drama', 'History']",documentary
tt1621039,"['Animation', 'Adventure', 'Comedy']","animation, adventure, comedy"
tt1821694,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt2609758,"['Comedy', 'Drama']","comedy, drama"
tt1911644,"['Crime', 'Thriller']","crime, thriller"
tt1321870,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt2234155,['Comedy'],comedy
tt2378281,"['Comedy', 'Drama']","comedy, drama"
tt0882977,"['Action', 'Drama', 'Thriller']","action, drama, thriller"
tt1411250,"['Action', 'Sci-Fi', 'Thriller']","action, scifi, thriller"
tt2734660,"['Comedy', 'Fantasy']","comedy, fantasy"
tt1335975,"['Action', 'Adventure', 'Drama']","action, adventure, drama"
tt1322269,['Drama'],drama
tt2431286,"['Biography', 'Drama']",documentary
tt1762399,"['Animation', 'Adventure', 'Family']","animation, adventure, family"
tt1572315,"['Horror', 'Thriller']","horror, thriller"
tt0790736,"['Action', 'Comedy', 'Fantasy']","action, comedy, fantasy"
tt2334873,['Drama'],drama
tt2609912,"['Documentary', 'Comedy']","documentary, comedy"
tt0795461,['Comedy'],comedy
tt1538403,"['Fantasy', 'Horror', 'Mystery']","fantasy, horror, mystery"
tt2387559,"['Comedy', 'Drama']","comedy, drama"
tt1661382,"['Comedy', 'Sport']","comedy, sport"
tt2515086,"['Documentary', 'Music']","documentary, music"
tt1650554,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt0790636,"['Biography', 'Drama']",documentary
tt1213663,"['Action', 'Comedy', 'Sci-Fi']","action, comedy, scifi"
tt1211956,"['Action', 'Mystery', 'Thriller']","action, mystery, thriller"
tt2229499,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt0790628,['Comedy'],comedy
tt1931435,['Comedy'],comedy
tt3379694,"['Comedy', 'Drama']","comedy, drama"
tt1171222,['Comedy'],comedy
tt1727388,"['Comedy', 'Drama']","comedy, drama"
tt0816442,"['Drama', 'War']","drama, war"
tt2313774,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt1235522,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt2364841,"['Crime', 'Thriller']","crime, thriller"
tt1814621,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt1821549,"['Adventure', 'Comedy', 'Drama']","adventure, comedy, drama"
tt1904996,"['Action', 'Crime', 'Romance']","action, crime, romance"
tt2390361,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt2387433,"['Horror', 'Sci-Fi', 'Thriller']","horror, scifi, thriller"
tt2193215,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt2357129,"['Biography', 'Drama']",documentary
tt2334649,"['Biography', 'Drama', 'Romance']",documentary
tt2194499,"['Drama', 'Fantasy', 'Romance']","drama, fantasy, romance"
tt2034139,"['Drama', 'Horror', 'Thriller']","drama, horror, thriller"
tt2042568,"['Drama', 'Music']","drama, music"
tt1549920,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt1206543,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt2101341,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt1532958,['Music'],music
tt1333125,['Comedy'],comedy
tt2304771,"['Biography', 'Drama', 'History']",documentary
tt2209418,"['Drama', 'Romance']","drama, romance"
tt1833673,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt2385006,['Documentary'],documentary
tt2002718,"['Action', 'Comedy', 'Crime']","action, comedy, crime"
tt1413495,"['Drama', 'Thriller']","drama, thriller"
tt3195742,['Documentary'],documentary
tt1425922,"['Drama', 'Family', 'Music']","drama, family, music"
tt1714206,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt1462900,"['Action', 'Biography', 'Drama']",documentary
tt2017038,"['Action', 'Adventure', 'Drama']","action, adventure, drama"
tt2009606,['Drama'],drama
tt2132285,"['Biography', 'Crime', 'Drama']",documentary
tt3203890,"['Comedy', 'Romance']","comedy, romance"
tt2218003,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt2112124,"['Action', 'Comedy', 'Romance']","action, comedy, romance"
tt2178470,"['Comedy', 'Drama', 'Musical']",music
tt1758795,['Comedy'],comedy
tt2172935,['Music'],music
tt1858776,['Comedy'],comedy
tt1837703,"['Biography', 'Drama', 'Thriller']",documentary
tt2294677,['Comedy'],comedy
tt2051894,"['Drama', 'Sport']","drama, sport"
tt2358891,['Drama'],drama
tt2215477,"['Action', 'Drama', 'Musical']",music
tt2349460,"['Drama', 'Music']","drama, music"
tt1618432,"['Drama', 'Romance']","drama, romance"
tt1924429,"['Crime', 'Drama', 'Mystery']","crime, drama, mystery"
tt1869716,"['Drama', 'Thriller']","drama, thriller"
tt2739338,"['Drama', 'Family']","drama, family"
tt2278871,"['Drama', 'Romance']","drama, romance"
tt1029231,"['Action', 'Romance', 'Sci-Fi']","action, romance, scifi"
tt1985019,"['Comedy', 'Romance']","comedy, romance"
tt2887322,"['Action', 'Drama']","action, drama"
tt2545118,"['Documentary', 'Drama']","documentary, drama"
tt2444946,['Documentary'],documentary
tt3041534,"['Comedy', 'Sci-Fi']","comedy, scifi"
tt1682180,"['Drama', 'Thriller']","drama, thriller"
tt2356180,"['Action', 'Biography', 'Drama']",documentary
tt1375789,"['Action', 'Crime', 'Thriller']","action, crime, thriller"
tt1390398,"['Drama', 'War']","drama, war"
tt3294904,['Comedy'],comedy
tt2243389,['Comedy'],comedy
tt2404461,"['Drama', 'Mystery']","drama, mystery"
tt1778924,"['Drama', 'Romance']","drama, romance"
tt2179116,"['Adventure', 'Comedy', 'Drama']","adventure, comedy, drama"
tt1700845,"['Biography', 'Drama', 'History']",documentary
tt2215151,['Documentary'],documentary
tt2213054,"['Drama', 'Sport']","drama, sport"
tt1311071,"['Biography', 'Drama', 'Romance']",documentary
tt2370248,['Drama'],drama
tt3463312,['Comedy'],comedy
tt1986769,['History'],history
tt2205904,"['Documentary', 'Drama', 'Sport']","documentary, drama, sport"
tt1602613,"['Crime', 'Drama']","crime, drama"
tt2275802,['Drama'],drama
tt2492916,"['Documentary', 'Biography', 'History']",documentary
tt2576450,"['Comedy', 'Romance']","comedy, romance"
tt2357377,"['Action', 'Drama', 'Thriller']","action, drama, thriller"
tt2345112,"['Drama', 'History', 'Mystery']","drama, history, mystery"
tt2590506,"['Short', 'Action', 'Horror']","action, horror"
tt2406422,"['Documentary', 'Adventure']","documentary, adventure"
tt1596753,['Documentary'],documentary
tt2224317,"['Drama', 'Romance']","drama, romance"
tt1390539,"['Adventure', 'Family', 'Fantasy']","adventure, family, fantasy"
tt1893326,['Documentary'],documentary
tt3008014,"['Drama', 'History']","drama, history"
tt2084989,"['Drama', 'Sci-Fi']","drama, scifi"
tt2306745,"['Documentary', 'Music']","documentary, music"
tt2476154,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt2388637,"['Crime', 'Drama', 'Romance']","crime, drama, romance"
tt2532528,"['Documentary', 'Crime', 'Drama']","documentary, crime, drama"
tt1638364,['Documentary'],documentary
tt2992152,"['Comedy', 'Drama']","comedy, drama"
tt2301155,"['Action', 'Crime', 'Horror']","action, crime, horror"
tt2167056,"['Documentary', 'Comedy']","documentary, comedy"
tt1426329,"['Biography', 'Drama']",documentary
tt2265398,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt2545338,"['Documentary', 'Drama']","documentary, drama"
tt2275794,"['Comedy', 'Romance']","comedy, romance"
tt1758595,"['Biography', 'Drama', 'Romance']",documentary
tt2103267,"['Drama', 'Romance']","drama, romance"
tt1564870,['Drama'],drama
tt2359427,"['Documentary', 'Biography', 'Sport']",documentary
tt2436516,"['Action', 'Adventure', 'Comedy']","action, adventure, comedy"
tt2571226,['Documentary'],documentary
tt2344678,"['Action', 'Comedy']","action, comedy"
tt2635622,['Drama'],drama
tt3259324,"['Action', 'Drama', 'Sci-Fi']","action, drama, scifi"
tt1754811,['Comedy'],comedy
tt2437954,"['Action', 'Drama']","action, drama"
tt2321163,"['Drama', 'Musical']",music
tt2195548,"['Comedy', 'Drama']","comedy, drama"
tt2246724,"['Comedy', 'Crime', 'Thriller']","comedy, crime, thriller"
tt2332579,"['Adventure', 'Comedy']","adventure, comedy"
tt2355540,"['Documentary', 'Biography']",documentary
tt1311060,['Comedy'],comedy
tt2312890,"['Comedy', 'Drama']","comedy, drama"
tt2553908,"['Drama', 'History', 'War']","drama, history, war"
tt2187884,"['Fantasy', 'Horror']","fantasy, horror"
tt2404555,['Drama'],drama
tt2369154,"['Action', 'Comedy', 'Romance']","action, comedy, romance"
tt1824254,['Documentary'],documentary
tt2717558,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt2094890,['Drama'],drama
tt2622130,"['Action', 'Comedy', 'Romance']","action, comedy, romance"
tt2852400,['Drama'],drama
tt1718898,['Sport'],sport
tt2821880,"['Action', 'Comedy', 'Drama']","action, comedy, drama"
tt2545088,['Documentary'],documentary
tt2504022,['Documentary'],documentary
tt2505938,"['Documentary', 'Biography', 'History']",documentary
tt1817287,"['Documentary', 'Animation']","documentary, animation"
tt2828840,['Action'],action
tt2820820,['Documentary'],documentary
tt2051879,"['Sci-Fi', 'Thriller']","scifi, thriller"
tt2806788,"['Comedy', 'Drama', 'Romance']","comedy, drama, romance"
tt2710368,['Thriller'],thriller
tt1785612,"['Documentary', 'Biography', 'Music']",documentary
tt2554648,"['Documentary', 'Action', 'Biography']",documentary
tt2406676,"['Horror', 'Romance', 'Thriller']","horror, romance, thriller"
tt2055765,"['Comedy', 'Drama']","comedy, drama"
tt1922748,"['Drama', 'Family', 'Sport']","drama, family, sport"
tt2761118,['Documentary'],documentary
tt2007360,['Comedy'],comedy
tt2276023,"['Documentary', 'Biography', 'Family']",documentary
tt2016940,"['Action', 'Drama']","action, drama"
tt2027064,"['Biography', 'Crime', 'Drama']",documentary
tt2752724,"['Documentary', 'History', 'News']",documentary
tt2677816,"['Comedy', 'Crime']","comedy, crime"
tt2992146,"['Action', 'Adventure', 'Drama']","action, adventure, drama"
tt2901548,"['Action', 'Comedy', 'Drama']","action, comedy, drama"
tt1356790,['Documentary'],documentary
tt2309021,"['Drama', 'Horror', 'Thriller']","drama, horror, thriller"
tt2357926,"['Comedy', 'Family', 'Romance']","comedy, family, romance"
tt3144098,"['Action', 'Drama']","action, drama"
tt2430104,"['Documentary', 'Biography', 'Drama']",documentary
tt1710469,['Drama'],drama
tt2247432,"['Crime', 'Drama', 'Thriller']","crime, drama, thriller"
tt2555268,"['Documentary', 'Adventure', 'Biography']",documentary
tt1992193,['Documentary'],documentary
tt2119463,"['Documentary', 'Drama', 'History']","documentary, drama, history"
tt2102502,"['Action', 'Adventure', 'Comedy']","action, adventure, comedy"
tt1894476,"['Drama', 'Romance', 'Thriller']","drama, romance, thriller"
tt2489734,"['Documentary', 'Biography', 'Sport']",documentary
tt2292959,"['Drama', 'Thriller']","drama, thriller"
tt2084953,"['Documentary', 'News']",documentary
tt2848824,"['Comedy', 'Drama', 'Thriller']","comedy, drama, thriller"
tt1650393,"['Comedy', 'Drama']","comedy, drama"
tt2461226,"['Documentary', 'Family', 'History']","documentary, family, history"
tt1874513,['Documentary'],documentary
tt2506388,['Documentary'],documentary
tt2461034,['Documentary'],documentary
tt2229842,"['Adventure', 'Thriller']","adventure, thriller"
tt2217458,"['Biography', 'Drama', 'Romance']",documentary
tt2710614,"['Documentary', 'Drama', 'History']","documentary, drama, history"
tt3086582,"['Drama', 'Romance']","drama, romance"
tt2235248,"['Documentary', 'Biography', 'Drama']",documentary
tt2296697,['Drama'],drama
tt2158531,"['Comedy', 'Horror']","comedy, horror"
tt1786751,"['Drama', 'Music']","drama, music"
tt1480295,"['Action', 'Drama', 'Thriller']","action, drama, thriller"
tt2466830,"['Documentary', 'Sport']","documentary, sport"
tt2495118,"['Action', 'Biography', 'Drama']",documentary
tt1462411,['Drama'],drama
tt1797487,"['Drama', 'Family', 'History']","drama, family, history"
tt2364949,['Drama'],drama
tt2018086,"['Biography', 'Drama']",documentary
tt1634003,"['Animation', 'Adventure', 'Family']","animation, adventure, family"
tt2244901,"['Comedy', 'Romance']","comedy, romance"
tt2451742,"['Documentary', 'Biography', 'Drama']",documentary
tt3091552,['Documentary'],documentary
tt1605791,"['Drama', 'Family', 'Thriller']","drama, family, thriller"
tt2130282,"['Documentary', 'Drama', 'News']",documentary
tt1787067,"['Documentary', 'History']","documentary, history"
tt2689966,"['Documentary', 'Music', 'Musical']",music
tt0817545,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt2393813,"['Action', 'Crime', 'Drama']","action, crime, drama"
tt2821088,['Drama'],drama
tt1709143,"['Horror', 'Sci-Fi', 'Thriller']","horror, scifi, thriller"
tt2222206,['Documentary'],documentary
tt1941541,['Documentary'],documentary
